2019.07.30;00:00:00;1.11443;1.11446;1.11442;1.11446;5
2019.07.30;00:01:00;1.11446;1.11448;1.11434;1.11434;6
2019.07.30;00:02:00;1.11443;1.11447;1.11441;1.11446;6
2019.07.30;00:03:00;1.11444;1.11447;1.11443;1.11446;9
2019.07.30;00:04:00;1.11447;1.11449;1.11446;1.11448;5
2019.07.30;00:05:00;1.11448;1.11449;1.11448;1.11449;2
2019.07.30;00:06:00;1.11449;1.11449;1.11448;1.11448;4
2019.07.30;00:07:00;1.11448;1.11451;1.11448;1.11451;13
2019.07.30;00:08:00;1.11451;1.11452;1.11451;1.11451;3
2019.07.30;00:09:00;1.11450;1.11454;1.11450;1.11452;3
2019.07.30;00:10:00;1.11449;1.11456;1.11449;1.11455;8
2019.07.30;00:11:00;1.11456;1.11456;1.11452;1.11452;5
2019.07.30;00:12:00;1.11457;1.11457;1.11452;1.11456;4
2019.07.30;00:13:00;1.11455;1.11461;1.11455;1.11460;8
2019.07.30;00:14:00;1.11463;1.11466;1.11463;1.11465;6
2019.07.30;00:15:00;1.11464;1.11464;1.11462;1.11463;70
2019.07.30;00:16:00;1.11462;1.11465;1.11462;1.11465;7
2019.07.30;00:17:00;1.11463;1.11463;1.11462;1.11462;2
2019.07.30;00:18:00;1.11462;1.11462;1.11462;1.11462;1
2019.07.30;00:19:00;1.11466;1.11466;1.11462;1.11462;10
2019.07.30;00:20:00;1.11462;1.11462;1.11460;1.11460;3
2019.07.30;00:21:00;1.11458;1.11461;1.11458;1.11458;4
2019.07.30;00:22:00;1.11458;1.11459;1.11458;1.11459;4
2019.07.30;00:23:00;1.11458;1.11460;1.11458;1.11460;4
2019.07.30;00:24:00;1.11460;1.11460;1.11460;1.11460;1
2019.07.30;00:25:00;1.11460;1.11460;1.11460;1.11460;1
2019.07.30;00:26:00;1.11460;1.11460;1.11460;1.11460;1
2019.07.30;00:27:00;1.11460;1.11460;1.11457;1.11460;3
2019.07.30;00:28:00;1.11460;1.11460;1.11460;1.11460;1
2019.07.30;00:29:00;1.11460;1.11460;1.11460;1.11460;1
2019.07.30;00:30:00;1.11460;1.11460;1.11460;1.11460;1
2019.07.30;00:31:00;1.11460;1.11460;1.11460;1.11460;1
2019.07.30;00:32:00;1.11460;1.11460;1.11460;1.11460;1
2019.07.30;00:33:00;1.11460;1.11460;1.11460;1.11460;1
2019.07.30;00:34:00;1.11460;1.11460;1.11450;1.11453;20
2019.07.30;00:35:00;1.11457;1.11457;1.11448;1.11449;12
2019.07.30;00:36:00;1.11449;1.11453;1.11447;1.11449;35
2019.07.30;00:37:00;1.11449;1.11453;1.11448;1.11450;9
2019.07.30;00:38:00;1.11454;1.11454;1.11450;1.11452;6
2019.07.30;00:39:00;1.11452;1.11457;1.11451;1.11455;13
2019.07.30;00:40:00;1.11455;1.11455;1.11455;1.11455;1
2019.07.30;00:41:00;1.11455;1.11458;1.11455;1.11455;5
2019.07.30;00:42:00;1.11455;1.11458;1.11455;1.11456;6
2019.07.30;00:43:00;1.11456;1.11458;1.11456;1.11457;8
2019.07.30;00:44:00;1.11457;1.11459;1.11456;1.11457;17
2019.07.30;00:45:00;1.11456;1.11458;1.11456;1.11457;6
2019.07.30;00:46:00;1.11457;1.11457;1.11456;1.11457;3
2019.07.30;00:47:00;1.11457;1.11458;1.11456;1.11457;6
2019.07.30;00:48:00;1.11457;1.11457;1.11451;1.11452;10
2019.07.30;00:49:00;1.11452;1.11452;1.11442;1.11452;23
2019.07.30;00:50:00;1.11452;1.11452;1.11436;1.11448;29
2019.07.30;00:51:00;1.11448;1.11450;1.11447;1.11447;4
2019.07.30;00:52:00;1.11447;1.11448;1.11446;1.11447;4
2019.07.30;00:53:00;1.11447;1.11451;1.11445;1.11448;27
2019.07.30;00:54:00;1.11447;1.11449;1.11441;1.11442;16
2019.07.30;00:55:00;1.11442;1.11449;1.11442;1.11448;9
2019.07.30;00:56:00;1.11448;1.11454;1.11448;1.11454;6
2019.07.30;00:57:00;1.11454;1.11462;1.11448;1.11451;60
2019.07.30;00:58:00;1.11453;1.11467;1.11451;1.11465;80
2019.07.30;00:59:00;1.11465;1.11466;1.11445;1.11456;118
2019.07.30;01:00:00;1.11456;1.11465;1.11452;1.11462;96
2019.07.30;01:01:00;1.11462;1.11471;1.11461;1.11463;35
2019.07.30;01:02:00;1.11463;1.11463;1.11457;1.11459;33
2019.07.30;01:03:00;1.11459;1.11459;1.11451;1.11455;12
